Date,Hour,Temp,DateTime,Temp_roll3,Temp_roll24,HDD,CDD,Temp_centered,Temp_sq,Temp_cubed,Month,DayOfWeek,DayOfYear,Quarter,IsWeekend,IsHoliday,hour_sin,hour_cos
2008-03-29,13,48.107142857142854,2008-03-29 13:00:00,48.25,60.220238095238095,16.892857142857146,0.0,-16.892857142857146,285.3686224489797,-4820.6913720845505,3,5,89,1,1,0,-0.2588190451025208,-0.9659258262890683
2008-03-29,14,47.5,2008-03-29 14:00:00,47.98809523809524,59.004464285714285,17.5,0.0,-17.5,306.25,-5359.375,3,5,89,1,1,0,-0.4999999999999997,-0.8660254037844388
2008-03-29,15,47.142857142857146,2008-03-29 15:00:00,47.583333333333336,57.785714285714285,17.857142857142854,0.0,-17.857142857142854,318.8775510204081,-5694.241982507286,3,5,89,1,1,0,-0.7071067811865471,-0.7071067811865479
2008-03-29,16,46.42857142857143,2008-03-29 16:00:00,47.02380952380952,56.552083333333336,18.57142857142857,0.0,-18.57142857142857,344.8979591836734,-6405.247813411077,3,5,89,1,1,0,-0.8660254037844384,-0.5000000000000004
2008-03-29,17,45.964285714285715,2008-03-29 17:00:00,46.51190476190476,55.358630952380956,19.035714285714285,0.0,-19.035714285714285,362.3584183673469,-6897.751321064139,3,5,89,1,1,0,-0.9659258262890683,-0.25881904510252063
2008-03-29,18,45.464285714285715,2008-03-29 18:00:00,45.952380952380956,54.23065476190476,19.535714285714285,0.0,-19.535714285714285,381.6441326530612,-7455.690734329445,3,5,89,1,1,0,-1.0,-1.8369701987210297e-16
2008-03-29,19,44.82142857142857,2008-03-29 19:00:00,45.416666666666664,53.1889880952381,20.17857142857143,0.0,-20.17857142857143,407.1747448979593,-8216.204673833821,3,5,89,1,1,0,-0.9659258262890684,0.2588190451025203
2008-03-29,20,44.75,2008-03-29 20:00:00,45.01190476190476,52.25744047619048,20.25,0.0,-20.25,410.0625,-8303.765625,3,5,89,1,1,0,-0.8660254037844386,0.5000000000000001
2008-03-29,21,45.035714285714285,2008-03-29 21:00:00,44.86904761904762,51.410714285714285,19.964285714285715,0.0,-19.964285714285715,398.5727040816327,-7957.219342201168,3,5,89,1,1,0,-0.7071067811865477,0.7071067811865474
2008-03-29,22,44.714285714285715,2008-03-29 22:00:00,44.833333333333336,50.610119047619044,20.285714285714285,0.0,-20.285714285714285,411.5102040816326,-8347.778425655975,3,5,89,1,1,0,-0.5000000000000004,0.8660254037844384
2008-03-29,23,44.392857142857146,2008-03-29 23:00:00,44.714285714285715,49.854166666666664,20.607142857142854,0.0,-20.607142857142854,424.65433673469374,-8750.912581997081,3,5,89,1,1,0,-0.25881904510252157,0.9659258262890681
2008-03-30,0,44.32142857142857,2008-03-30 00:00:00,44.47619047619048,49.1532738095238,20.67857142857143,0.0,-20.67857142857143,427.6033163265307,-8842.225719752189,3,6,90,1,1,0,0.0,1.0
2008-03-30,1,44.25,2008-03-30 01:00:00,44.32142857142858,48.513392857142854,20.75,0.0,-20.75,430.5625,-8934.171875,3,6,90,1,1,0,0.25881904510252074,0.9659258262890683
2008-03-30,2,44.035714285714285,2008-03-30 02:00:00,44.202380952380956,47.930059523809526,20.964285714285715,0.0,-20.964285714285715,439.50127551020415,-9213.830311588923,3,6,90,1,1,0,0.49999999999999994,0.8660254037844387
2008-03-30,3,43.82142857142857,2008-03-30 03:00:00,44.03571428571428,47.407738095238095,21.17857142857143,0.0,-21.17857142857143,448.5318877551021,-9499.264622813414,3,6,90,1,1,0,0.7071067811865475,0.7071067811865476
2008-03-30,4,43.42857142857143,2008-03-30 04:00:00,43.76190476190476,46.916666666666664,21.57142857142857,0.0,-21.57142857142857,465.3265306122448,-10037.758017492708,3,6,90,1,1,0,0.8660254037844386,0.5000000000000001
2008-03-30,5,42.785714285714285,2008-03-30 05:00:00,43.345238095238095,46.489583333333336,22.214285714285715,0.0,-22.214285714285715,493.47448979591843,-10962.183309037902,3,6,90,1,1,0,0.9659258262890683,0.25881904510252074
2008-03-30,6,42.5,2008-03-30 06:00:00,42.904761904761905,46.09970238095238,22.5,0.0,-22.5,506.25,-11390.625,3,6,90,1,1,0,1.0,6.123233995736766e-17
2008-03-30,7,42.357142857142854,2008-03-30 07:00:00,42.547619047619044,45.73065476190476,22.642857142857146,0.0,-22.642857142857146,512.6989795918369,-11608.969752186593,3,6,90,1,1,0,0.9659258262890683,-0.25881904510252063
2008-03-30,8,42.5,2008-03-30 08:00:00,42.452380952380956,45.401785714285715,22.5,0.0,-22.5,506.25,-11390.625,3,6,90,1,1,0,0.8660254037844387,-0.4999999999999998
2008-03-30,9,42.857142857142854,2008-03-30 09:00:00,42.57142857142858,45.117559523809526,22.142857142857146,0.0,-22.142857142857146,490.30612244897975,-10856.77842565598,3,6,90,1,1,0,0.7071067811865476,-0.7071067811865475
2008-03-30,10,43.392857142857146,2008-03-30 10:00:00,42.916666666666664,44.88392857142858,21.607142857142854,0.0,-21.607142857142854,466.86862244897947,-10087.69702077259,3,6,90,1,1,0,0.49999999999999994,-0.8660254037844387
2008-03-30,11,43.607142857142854,2008-03-30 11:00:00,43.285714285714285,44.6889880952381,21.392857142857146,0.0,-21.392857142857146,457.654336734694,-9790.533846574348,3,6,90,1,1,0,0.258819045102521,-0.9659258262890682
2008-03-30,12,44.035714285714285,2008-03-30 12:00:00,43.67857142857142,44.50892857142858,20.964285714285715,0.0,-20.964285714285715,439.50127551020415,-9213.830311588923,3,6,90,1,1,0,1.2246467991473532e-16,-1.0
2008-03-30,13,44.07142857142857,2008-03-30 13:00:00,43.904761904761905,44.34077380952382,20.92857142857143,0.0,-20.92857142857143,438.00510204081644,-9166.821064139944,3,6,90,1,1,0,-0.2588190451025208,-0.9659258262890683
2008-03-30,14,44.464285714285715,2008-03-30 14:00:00,44.19047619047618,44.214285714285715,20.535714285714285,0.0,-20.535714285714285,421.71556122448976,-8660.230275145772,3,6,90,1,1,0,-0.4999999999999997,-0.8660254037844388
2008-03-30,15,44.357142857142854,2008-03-30 15:00:00,44.297619047619044,44.098214285714285,20.642857142857146,0.0,-20.642857142857146,426.1275510204083,-8796.490160349858,3,6,90,1,1,0,-0.7071067811865471,-0.7071067811865479
2008-03-30,16,44.32142857142857,2008-03-30 16:00:00,44.38095238095238,44.010416666666664,20.67857142857143,0.0,-20.67857142857143,427.6033163265307,-8842.225719752189,3,6,90,1,1,0,-0.8660254037844384,-0.5000000000000004
2008-03-30,17,44.392857142857146,2008-03-30 17:00:00,44.357142857142854,43.944940476190474,20.607142857142854,0.0,-20.607142857142854,424.65433673469374,-8750.912581997081,3,6,90,1,1,0,-0.9659258262890683,-0.25881904510252063
2008-03-30,18,44.035714285714285,2008-03-30 18:00:00,44.25,43.885416666666664,20.964285714285715,0.0,-20.964285714285715,439.50127551020415,-9213.830311588923,3,6,90,1,1,0,-1.0,-1.8369701987210297e-16
2008-03-30,19,43.92857142857143,2008-03-30 19:00:00,44.11904761904762,43.848214285714285,21.07142857142857,0.0,-21.07142857142857,444.00510204081627,-9355.821793002913,3,6,90,1,1,0,-0.9659258262890684,0.2588190451025203
2008-03-30,20,44.142857142857146,2008-03-30 20:00:00,44.035714285714285,43.822916666666664,20.857142857142854,0.0,-20.857142857142854,435.0204081632652,-9073.282798833816,3,6,90,1,1,0,-0.8660254037844386,0.5000000000000001
2008-03-30,21,44.142857142857146,2008-03-30 21:00:00,44.07142857142858,43.785714285714285,20.857142857142854,0.0,-20.857142857142854,435.0204081632652,-9073.282798833816,3,6,90,1,1,0,-0.7071067811865477,0.7071067811865474
2008-03-30,22,44.285714285714285,2008-03-30 22:00:00,44.1904761904762,43.767857142857146,20.714285714285715,0.0,-20.714285714285715,429.08163265306126,-8888.119533527699,3,6,90,1,1,0,-0.5000000000000004,0.8660254037844384
2008-03-30,23,44.535714285714285,2008-03-30 23:00:00,44.32142857142858,43.77380952380952,20.464285714285715,0.0,-20.464285714285715,418.78698979591843,-8570.17661260933,3,6,90,1,1,0,-0.25881904510252157,0.9659258262890681
2008-03-31,0,44.785714285714285,2008-03-31 00:00:00,44.535714285714285,43.79315476190476,20.214285714285715,0.0,-20.214285714285715,408.61734693877554,-8259.907798833821,3,0,91,1,0,0,0.0,1.0
2008-03-31,1,45.0,2008-03-31 01:00:00,44.773809523809526,43.82440476190476,20.0,0.0,-20.0,400.0,-8000.0,3,0,91,1,0,0,0.25881904510252074,0.9659258262890683
2008-03-31,2,45.535714285714285,2008-03-31 02:00:00,45.107142857142854,43.88690476190476,19.464285714285715,0.0,-19.464285714285715,378.858418367347,-7374.208500364432,3,0,91,1,0,0,0.49999999999999994,0.8660254037844387
2008-03-31,3,45.57142857142857,2008-03-31 03:00:00,45.36904761904762,43.95982142857142,19.42857142857143,0.0,-19.42857142857143,377.4693877551021,-7333.690962099127,3,0,91,1,0,0,0.7071067811865475,0.7071067811865476
2008-03-31,4,46.392857142857146,2008-03-31 04:00:00,45.833333333333336,44.083333333333336,18.607142857142854,0.0,-18.607142857142854,346.22576530612236,-6442.272275874632,3,0,91,1,0,0,0.8660254037844386,0.5000000000000001
2008-03-31,5,46.142857142857146,2008-03-31 05:00:00,46.035714285714285,44.223214285714285,18.857142857142854,0.0,-18.857142857142854,355.59183673469374,-6705.446064139938,3,0,91,1,0,0,0.9659258262890683,0.25881904510252074
2008-03-31,6,46.464285714285715,2008-03-31 06:00:00,46.333333333333336,44.38839285714286,18.535714285714285,0.0,-18.535714285714285,343.5727040816326,-6368.365479227405,3,0,91,1,0,0,1.0,6.123233995736766e-17
2008-03-31,7,47.32142857142857,2008-03-31 07:00:00,46.642857142857146,44.595238095238095,17.67857142857143,0.0,-17.67857142857143,312.5318877551021,-5525.117301384842,3,0,91,1,0,0,0.9659258262890683,-0.25881904510252063
2008-03-31,8,48.607142857142854,2008-03-31 08:00:00,47.464285714285715,44.84970238095238,16.392857142857146,0.0,-16.392857142857146,268.7257653061225,-4405.183081268224,3,0,91,1,0,0,0.8660254037844387,-0.4999999999999998
2008-03-31,9,50.035714285714285,2008-03-31 09:00:00,48.6547619047619,45.14880952380952,14.964285714285715,0.0,-14.964285714285715,223.92984693877554,-3350.9502095481057,3,0,91,1,0,0,0.7071067811865476,-0.7071067811865475
2008-03-31,10,51.964285714285715,2008-03-31 10:00:00,50.202380952380956,45.50595238095238,13.035714285714285,0.0,-13.035714285714285,169.92984693877548,-2215.1569333090374,3,0,91,1,0,0,0.49999999999999994,-0.8660254037844387
2008-03-31,11,53.464285714285715,2008-03-31 11:00:00,51.82142857142858,45.916666666666664,11.535714285714285,0.0,-11.535714285714285,133.07270408163262,-1535.088693513119,3,0,91,1,0,0,0.258819045102521,-0.9659258262890682
2008-03-31,12,54.67857142857143,2008-03-31 12:00:00,53.36904761904762,46.360119047619044,10.32142857142857,0.0,-10.32142857142857,106.531887755102,-1099.5612700437312,3,0,91,1,0,0,1.2246467991473532e-16,-1.0
2008-03-31,13,56.214285714285715,2008-03-31 13:00:00,54.785714285714285,46.86607142857142,8.785714285714285,0.0,-8.785714285714285,77.18877551020407,-678.1585276967928,3,0,91,1,0,0,-0.2588190451025208,-0.9659258262890683
2008-03-31,14,57.285714285714285,2008-03-31 14:00:00,56.0595238095238,47.40029761904762,7.714285714285715,0.0,-7.714285714285715,59.51020408163267,-459.07871720116634,3,0,91,1,0,0,-0.4999999999999997,-0.8660254037844388
2008-03-31,15,58.0,2008-03-31 15:00:00,57.166666666666664,47.96875,7.0,0.0,-7.0,49.0,-343.0,3,0,91,1,0,0,-0.7071067811865471,-0.7071067811865479
2008-03-31,16,58.107142857142854,2008-03-31 16:00:00,57.797619047619044,48.54315476190476,6.892857142857146,0.0,-6.892857142857146,47.511479591836775,-327.4898414723036,3,0,91,1,0,0,-0.8660254037844384,-0.5000000000000004
2008-03-31,17,57.607142857142854,2008-03-31 17:00:00,57.904761904761905,49.09375,7.392857142857146,0.0,-7.392857142857146,54.65433673469392,-404.0517037172017,3,0,91,1,0,0,-0.9659258262890683,-0.25881904510252063
2008-03-31,18,57.107142857142854,2008-03-31 18:00:00,57.607142857142854,49.63839285714286,7.892857142857146,0.0,-7.892857142857146,62.29719387755107,-491.7028516763854,3,0,91,1,0,0,-1.0,-1.8369701987210297e-16
2008-03-31,19,56.67857142857143,2008-03-31 19:00:00,57.13095238095238,50.16964285714286,8.32142857142857,0.0,-8.32142857142857,69.24617346938773,-576.227086370262,3,0,91,1,0,0,-0.9659258262890684,0.2588190451025203
2008-03-31,20,56.214285714285715,2008-03-31 20:00:00,56.666666666666664,50.672619047619044,8.785714285714285,0.0,-8.785714285714285,77.18877551020407,-678.1585276967928,3,0,91,1,0,0,-0.8660254037844386,0.5000000000000001
2008-03-31,21,55.357142857142854,2008-03-31 21:00:00,56.083333333333336,51.139880952380956,9.642857142857146,0.0,-9.642857142857146,92.98469387755108,-896.6381195335285,3,0,91,1,0,0,-0.7071067811865477,0.7071067811865474
2008-03-31,22,55.357142857142854,2008-03-31 22:00:00,55.64285714285714,51.601190476190474,9.642857142857146,0.0,-9.642857142857146,92.98469387755108,-896.6381195335285,3,0,91,1,0,0,-0.5000000000000004,0.8660254037844384
2008-03-31,23,55.67857142857143,2008-03-31 23:00:00,55.464285714285715,52.0654761904762,9.32142857142857,0.0,-9.32142857142857,86.88903061224487,-809.9298924927108,3,0,91,1,0,0,-0.25881904510252157,0.9659258262890681
2008-04-01,0,55.785714285714285,2008-04-01 00:00:00,55.607142857142854,52.52380952380952,9.214285714285715,0.0,-9.214285714285715,84.90306122448982,-782.321064139942,4,1,92,2,0,0,0.0,1.0
2008-04-01,1,56.214285714285715,2008-04-01 01:00:00,55.89285714285714,52.99107142857142,8.785714285714285,0.0,-8.785714285714285,77.18877551020407,-678.1585276967928,4,1,92,2,0,0,0.25881904510252074,0.9659258262890683
2008-04-01,2,56.642857142857146,2008-04-01 02:00:00,56.21428571428572,53.453869047619044,8.357142857142854,0.0,-8.357142857142854,69.84183673469383,-583.6782069970839,4,1,92,2,0,0,0.49999999999999994,0.8660254037844387
2008-04-01,3,57.035714285714285,2008-04-01 03:00:00,56.63095238095238,53.93154761904761,7.964285714285715,0.0,-7.964285714285715,63.429846938775526,-505.1734238338194,4,1,92,2,0,0,0.7071067811865475,0.7071067811865476
2008-04-01,4,56.92857142857143,2008-04-01 04:00:00,56.86904761904762,54.370535714285715,8.07142857142857,0.0,-8.07142857142857,65.14795918367344,-525.837099125364,4,1,92,2,0,0,0.8660254037844386,0.5000000000000001
2008-04-01,5,58.214285714285715,2008-04-01 05:00:00,57.392857142857146,54.873511904761905,6.785714285714285,0.0,-6.785714285714285,46.04591836734693,-312.4544460641398,4,1,92,2,0,0,0.9659258262890683,0.25881904510252074
2008-04-01,6,59.142857142857146,2008-04-01 06:00:00,58.0952380952381,55.401785714285715,5.857142857142854,0.0,-5.857142857142854,34.30612244897956,-200.93586005830872,4,1,92,2,0,0,1.0,6.123233995736766e-17
2008-04-01,7,59.607142857142854,2008-04-01 07:00:00,58.98809523809524,55.91369047619048,5.392857142857146,0.0,-5.392857142857146,29.08290816326534,-156.83996902332387,4,1,92,2,0,0,0.9659258262890683,-0.25881904510252063
2008-04-01,8,60.82142857142857,2008-04-01 08:00:00,59.857142857142854,56.422619047619044,4.178571428571431,0.0,-4.178571428571431,17.460459183673485,-72.95977587463568,4,1,92,2,0,0,0.8660254037844387,-0.4999999999999998
2008-04-01,9,62.57142857142857,2008-04-01 09:00:00,61.0,56.94494047619048,2.4285714285714306,0.0,-2.4285714285714306,5.897959183673479,-14.32361516034989,4,1,92,2,0,0,0.7071067811865476,-0.7071067811865475
2008-04-01,10,64.28571428571429,2008-04-01 10:00:00,62.55952380952382,57.458333333333336,0.7142857142857082,0.0,-0.7142857142857082,0.5102040816326444,-0.3644314868804571,4,1,92,2,0,0,0.49999999999999994,-0.8660254037844387
2008-04-01,11,65.03571428571429,2008-04-01 11:00:00,63.96428571428572,57.94047619047618,0.0,0.035714285714291805,0.035714285714291805,0.0012755102040820678,4.555393586008161e-05,4,1,92,2,0,0,0.258819045102521,-0.9659258262890682
2008-04-01,12,65.92857142857143,2008-04-01 12:00:00,65.08333333333334,58.4092261904762,0.0,0.9285714285714306,0.9285714285714306,0.8622448979591875,0.8006559766763901,4,1,92,2,0,0,1.2246467991473532e-16,-1.0
2008-04-01,13,67.17857142857143,2008-04-01 13:00:00,66.04761904761905,58.86607142857142,0.0,2.1785714285714306,2.1785714285714306,4.746173469387764,10.339877915451924,4,1,92,2,0,0,-0.2588190451025208,-0.9659258262890683
2008-04-01,14,69.42857142857143,2008-04-01 14:00:00,67.51190476190477,59.37202380952382,0.0,4.428571428571431,4.428571428571431,19.6122448979592,86.85422740524794,4,1,92,2,0,0,-0.4999999999999997,-0.8660254037844388
2008-04-01,15,70.53571428571429,2008-04-01 15:00:00,69.04761904761905,59.89434523809524,0.0,5.535714285714292,5.535714285714292,30.64413265306129,169.63716290087518,4,1,92,2,0,0,-0.7071067811865471,-0.7071067811865479
2008-04-01,16,71.25,2008-04-01 16:00:00,70.40476190476191,60.441964285714285,0.0,6.25,6.25,39.0625,244.140625,4,1,92,2,0,0,-0.8660254037844384,-0.5000000000000004
2008-04-01,17,70.67857142857143,2008-04-01 17:00:00,70.82142857142857,60.98660714285714,0.0,5.678571428571431,5.678571428571431,32.24617346938778,183.1121993440235,4,1,92,2,0,0,-0.9659258262890683,-0.25881904510252063
2008-04-01,18,69.85714285714286,2008-04-01 18:00:00,70.5952380952381,61.51785714285714,0.0,4.857142857142861,4.857142857142861,23.591836734693917,114.58892128279912,4,1,92,2,0,0,-1.0,-1.8369701987210297e-16
2008-04-01,19,68.0,2008-04-01 19:00:00,69.51190476190476,61.989583333333336,0.0,3.0,3.0,9.0,27.0,4,1,92,2,0,0,-0.9659258262890684,0.2588190451025203
2008-04-01,20,66.0,2008-04-01 20:00:00,67.95238095238095,62.39732142857142,0.0,1.0,1.0,1.0,1.0,4,1,92,2,0,0,-0.8660254037844386,0.5000000000000001
2008-04-01,21,65.96428571428571,2008-04-01 21:00:00,66.65476190476191,62.839285714285715,0.0,0.9642857142857082,0.9642857142857082,0.9298469387754985,0.8966381195335107,4,1,92,2,0,0,-0.7071067811865477,0.7071067811865474
2008-04-01,22,64.96428571428571,2008-04-01 22:00:00,65.64285714285714,63.23958333333334,0.035714285714291805,0.0,-0.035714285714291805,0.0012755102040820678,-4.555393586008161e-05,4,1,92,2,0,0,-0.5000000000000004,0.8660254037844384
2008-04-01,23,64.42857142857143,2008-04-01 23:00:00,65.1190476190476,63.604166666666664,0.5714285714285694,0.0,-0.5714285714285694,0.32653061224489566,-0.18658892128279683,4,1,92,2,0,0,-0.25881904510252157,0.9659258262890681
2008-04-02,0,64.17857142857143,2008-04-02 00:00:00,64.52380952380952,63.953869047619044,0.8214285714285694,0.0,-0.8214285714285694,0.6747448979591804,-0.5542547376093253,4,2,93,2,0,0,0.0,1.0
2008-04-02,1,63.42857142857143,2008-04-02 01:00:00,64.01190476190476,64.25446428571429,1.5714285714285694,0.0,-1.5714285714285694,2.4693877551020345,-3.880466472303192,4,2,93,2,0,0,0.25881904510252074,0.9659258262890683
2008-04-02,2,62.5,2008-04-02 02:00:00,63.36904761904762,64.49851190476191,2.5,0.0,-2.5,6.25,-15.625,4,2,93,2,0,0,0.49999999999999994,0.8660254037844387
2008-04-02,3,61.42857142857143,2008-04-02 03:00:00,62.452380952380956,64.68154761904762,3.5714285714285694,0.0,-3.5714285714285694,12.755102040816311,-45.55393586005823,4,2,93,2,0,0,0.7071067811865475,0.7071067811865476
2008-04-02,4,60.25,2008-04-02 04:00:00,61.392857142857146,64.81994047619047,4.75,0.0,-4.75,22.5625,-107.171875,4,2,93,2,0,0,0.8660254037844386,0.5000000000000001
2008-04-02,5,58.857142857142854,2008-04-02 05:00:00,60.17857142857142,64.84672619047619,6.142857142857146,0.0,-6.142857142857146,37.73469387755106,-231.79883381924233,4,2,93,2,0,0,0.9659258262890683,0.25881904510252074
2008-04-02,6,57.642857142857146,2008-04-02 06:00:00,58.916666666666664,64.78422619047619,7.357142857142854,0.0,-7.357142857142854,54.12755102040812,-398.224125364431,4,2,93,2,0,0,1.0,6.123233995736766e-17
2008-04-02,7,57.42857142857143,2008-04-02 07:00:00,57.97619047619048,64.6934523809524,7.571428571428569,0.0,-7.571428571428569,57.326530612244866,-434.0437317784253,4,2,93,2,0,0,0.9659258262890683,-0.25881904510252063
2008-04-02,8,58.214285714285715,2008-04-02 08:00:00,57.76190476190476,64.58482142857143,6.785714285714285,0.0,-6.785714285714285,46.04591836734693,-312.4544460641398,4,2,93,2,0,0,0.8660254037844387,-0.4999999999999998
2008-04-02,9,59.142857142857146,2008-04-02 09:00:00,58.26190476190476,64.44196428571429,5.857142857142854,0.0,-5.857142857142854,34.30612244897956,-200.93586005830872,4,2,93,2,0,0,0.7071067811865476,-0.7071067811865475
2008-04-02,10,59.67857142857143,2008-04-02 10:00:00,59.01190476190476,64.25,5.321428571428569,0.0,-5.321428571428569,28.317602040816304,-150.69009657434384,4,2,93,2,0,0,0.49999999999999994,-0.8660254037844387
2008-04-02,11,60.642857142857146,2008-04-02 11:00:00,59.82142857142858,64.06696428571429,4.357142857142854,0.0,-4.357142857142854,18.984693877550995,-82.71902332361499,4,2,93,2,0,0,0.258819045102521,-0.9659258262890682
2008-04-02,12,62.214285714285715,2008-04-02 12:00:00,60.845238095238095,63.91220238095238,2.7857142857142847,0.0,-2.7857142857142847,7.760204081632647,-21.617711370262366,4,2,93,2,0,0,1.2246467991473532e-16,-1.0
2008-04-02,13,63.142857142857146,2008-04-02 13:00:00,62.0,63.74404761904762,1.857142857142854,0.0,-1.857142857142854,3.448979591836723,-6.405247813411047,4,2,93,2,0,0,-0.2588190451025208,-0.9659258262890683
2008-04-02,14,63.42857142857143,2008-04-02 14:00:00,62.92857142857144,63.49404761904762,1.5714285714285694,0.0,-1.5714285714285694,2.4693877551020345,-3.880466472303192,4,2,93,2,0,0,-0.4999999999999997,-0.8660254037844388
2008-04-02,15,63.892857142857146,2008-04-02 15:00:00,63.48809523809524,63.217261904761905,1.107142857142854,0.0,-1.107142857142854,1.2257653061224423,-1.357097303206986,4,2,93,2,0,0,-0.7071067811865471,-0.7071067811865479
2008-04-02,16,63.82142857142857,2008-04-02 16:00:00,63.71428571428572,62.907738095238095,1.1785714285714306,0.0,-1.1785714285714306,1.3890306122449028,-1.637071793002924,4,2,93,2,0,0,-0.8660254037844384,-0.5000000000000004
2008-04-02,17,62.17857142857143,2008-04-02 17:00:00,63.297619047619044,62.55357142857144,2.8214285714285694,0.0,-2.8214285714285694,7.960459183673458,-22.45986698250724,4,2,93,2,0,0,-0.9659258262890683,-0.25881904510252063
2008-04-02,18,59.75,2008-04-02 18:00:00,61.916666666666664,62.13244047619048,5.25,0.0,-5.25,27.5625,-144.703125,4,2,93,2,0,0,-1.0,-1.8369701987210297e-16
2008-04-02,19,57.07142857142857,2008-04-02 19:00:00,59.666666666666664,61.677083333333336,7.928571428571431,0.0,-7.928571428571431,62.862244897959215,-498.40779883381964,4,2,93,2,0,0,-0.9659258262890684,0.2588190451025203
2008-04-02,20,55.285714285714285,2008-04-02 20:00:00,57.36904761904762,61.230654761904766,9.714285714285715,0.0,-9.714285714285715,94.36734693877553,-916.7113702623909,4,2,93,2,0,0,-0.8660254037844386,0.5000000000000001
2008-04-02,21,53.857142857142854,2008-04-02 21:00:00,55.404761904761905,60.726190476190474,11.142857142857146,0.0,-11.142857142857146,124.16326530612251,-1383.5335276967942,4,2,93,2,0,0,-0.7071067811865477,0.7071067811865474
2008-04-02,22,53.357142857142854,2008-04-02 22:00:00,54.166666666666664,60.24255952380952,11.642857142857146,0.0,-11.642857142857146,135.55612244897966,-1578.2605685131207,4,2,93,2,0,0,-0.5000000000000004,0.8660254037844384
2008-04-02,23,52.714285714285715,2008-04-02 23:00:00,53.30952380952382,59.754464285714285,12.285714285714285,0.0,-12.285714285714285,150.93877551020407,-1854.3906705539355,4,2,93,2,0,0,-0.25881904510252157,0.9659258262890681
2008-04-03,0,51.964285714285715,2008-04-03 00:00:00,52.67857142857142,59.24553571428572,13.035714285714285,0.0,-13.035714285714285,169.92984693877548,-2215.1569333090374,4,3,94,2,0,0,0.0,1.0
2008-04-03,1,50.892857142857146,2008-04-03 01:00:00,51.857142857142854,58.723214285714285,14.107142857142854,0.0,-14.107142857142854,199.01147959183666,-2807.4833728134095,4,3,94,2,0,0,0.25881904510252074,0.9659258262890683
2008-04-03,2,50.357142857142854,2008-04-03 02:00:00,51.07142857142858,58.217261904761905,14.642857142857146,0.0,-14.642857142857146,214.41326530612253,-3139.6228134110806,4,3,94,2,0,0,0.49999999999999994,0.8660254037844387
2008-04-03,3,49.892857142857146,2008-04-03 03:00:00,50.38095238095238,57.736607142857146,15.107142857142854,0.0,-15.107142857142854,228.22576530612236,-3447.839240160348,4,3,94,2,0,0,0.7071067811865475,0.7071067811865476
2008-04-03,4,49.107142857142854,2008-04-03 04:00:00,49.785714285714285,57.27232142857144,15.892857142857146,0.0,-15.892857142857146,252.58290816326542,-4014.2640761661833,4,3,94,2,0,0,0.8660254037844386,0.5000000000000001
2008-04-03,5,48.214285714285715,2008-04-03 05:00:00,49.07142857142858,56.828869047619044,16.785714285714285,0.0,-16.785714285714285,281.7602040816326,-4729.546282798833,4,3,94,2,0,0,0.9659258262890683,0.25881904510252074
2008-04-03,6,47.964285714285715,2008-04-03 06:00:00,48.42857142857142,56.42559523809524,17.035714285714285,0.0,-17.035714285714285,290.21556122448976,-4944.029382288629,4,3,94,2,0,0,1.0,6.123233995736766e-17
2008-04-03,7,48.285714285714285,2008-04-03 07:00:00,48.154761904761905,56.044642857142854,16.714285714285715,0.0,-16.714285714285715,279.36734693877554,-4669.425655976677,4,3,94,2,0,0,0.9659258262890683,-0.25881904510252063
2008-04-03,8,49.07142857142857,2008-04-03 08:00:00,48.44047619047618,55.66369047619048,15.92857142857143,0.0,-15.92857142857143,253.7193877551021,-4041.3873906705553,4,3,94,2,0,0,0.8660254037844387,-0.4999999999999998
2008-04-03,9,49.607142857142854,2008-04-03 09:00:00,48.988095238095234,55.266369047619044,15.392857142857146,0.0,-15.392857142857146,236.94005102040825,-3647.1843567784276,4,3,94,2,0,0,0.7071067811865476,-0.7071067811865475
2008-04-03,10,50.035714285714285,2008-04-03 10:00:00,49.57142857142858,54.864583333333336,14.964285714285715,0.0,-14.964285714285715,223.92984693877554,-3350.9502095481057,4,3,94,2,0,0,0.49999999999999994,-0.8660254037844387
2008-04-03,11,50.67857142857143,2008-04-03 11:00:00,50.107142857142854,54.44940476190476,14.32142857142857,0.0,-14.32142857142857,205.10331632653055,-2937.3724945335266,4,3,94,2,0,0,0.258819045102521,-0.9659258262890682
2008-04-03,12,51.17857142857143,2008-04-03 12:00:00,50.63095238095238,53.989583333333336,13.82142857142857,0.0,-13.82142857142857,191.031887755102,-2640.333591472302,4,3,94,2,0,0,1.2246467991473532e-16,-1.0
2008-04-03,13,51.32142857142857,2008-04-03 13:00:00,51.05952380952382,53.49702380952382,13.67857142857143,0.0,-13.67857142857143,187.10331632653066,-2559.306076895045,4,3,94,2,0,0,-0.2588190451025208,-0.9659258262890683
2008-04-03,14,50.75,2008-04-03 14:00:00,51.083333333333336,52.96875,14.25,0.0,-14.25,203.0625,-2893.640625,4,3,94,2,0,0,-0.4999999999999997,-0.8660254037844388
2008-04-03,15,50.107142857142854,2008-04-03 15:00:00,50.726190476190474,52.394345238095234,14.892857142857146,0.0,-14.892857142857146,221.7971938775511,-3303.1939231049582,4,3,94,2,0,0,-0.7071067811865471,-0.7071067811865479
